layer,head,logit,abs_logit
13,15,0.07776642590761185,0.07776642590761185
13,16,-0.16212594509124756,0.16212594509124756
13,17,-0.03268051519989967,0.03268051519989967
13,18,0.009881645441055298,0.009881645441055298
13,19,-0.044762544333934784,0.044762544333934784
13,20,0.8893604874610901,0.8893604874610901
13,21,0.2350941300392151,0.2350941300392151
13,22,-0.0923909991979599,0.0923909991979599
13,23,-0.02247096598148346,0.02247096598148346
13,24,-0.009449969977140427,0.009449969977140427
13,25,0.10146929323673248,0.10146929323673248
13,26,0.10481488704681396,0.10481488704681396
13,27,-0.036129437386989594,0.036129437386989594
13,28,-0.027381261810660362,0.027381261810660362
13,29,0.4214310646057129,0.4214310646057129
13,30,-0.07654494792222977,0.07654494792222977
13,31,0.12403316795825958,0.12403316795825958
14,0,0.048506416380405426,0.048506416380405426
14,1,-0.034624043852090836,0.034624043852090836
14,2,0.0026767104864120483,0.0026767104864120483
14,3,0.004147334024310112,0.004147334024310112
14,4,-0.09649661928415298,0.09649661928415298
14,5,-0.1228664368391037,0.1228664368391037
14,6,0.03880271688103676,0.03880271688103676
14,7,-0.017799198627471924,0.017799198627471924
14,8,0.14808718860149384,0.14808718860149384
14,9,0.0014943513087928295,0.0014943513087928295
14,10,0.02549767680466175,0.02549767680466175
14,11,-0.02614927478134632,0.02614927478134632
14,12,1.1401723623275757,1.1401723623275757
14,13,0.03606630861759186,0.03606630861759186
14,14,0.22056815028190613,0.22056815028190613
14,15,-0.0004356175195425749,0.0004356175195425749
14,16,-0.03900303691625595,0.03900303691625595
14,17,0.26695477962493896,0.26695477962493896
14,18,0.24194365739822388,0.24194365739822388
14,19,0.04919431358575821,0.04919431358575821
14,20,0.017716048285365105,0.017716048285365105
